address,btc_deposit,btc_withdraw,ibc_transfer
nomic1wg5w2l8az9cgg8ahm4zrvajh9at39feu0adxpx,true,false,false
nomic1wgkhcl5q3y4mjrfz2dstxsdhxpmvw57ldaj900,true,true,true
nomic1wghlft0tlxv9mg9lxf39cx2ff78v3aq0l8cm4d,true,true,true
nomic1wge0dqzawd2yqyr3kxy456xjym0mcxs2llhmrs,true,true,true
nomic1wge4k3f6elhe3tfa48vtrx08xhxsp239gqx6k9,true,true,true
nomic1wgmn6efztnlkllw2fgf8kr5s9pa7th3465dg5k,true,true,true
nomic1wgaj7xesvzsv9c8055snly393dyvhlqaeaglp2,true,true,true
nomic1wgahmf863takdln7z7shfsw4xwn8tkp0wxfysh,true,true,true
nomic1wg79fsz4elcu3e0gulr2lgt49j48a8tqk8a6da,true,true,true
nomic1wglvq8vdphk2d6ffcd9jfsx5ll305fdwg6372l,true,true,true
nomic1wf9ec9emt4ykvr9w9usktcqk8sz6eekc7eq8fs,true,true,true
nomic1wfftuzy07cnjx8zwty59r87zdx8rgf0ye0npqe,true,true,true
nomic1wf2sz3y6ngh42jdn35tduad9ayhnf8pajhve2h,true,true,true
nomic1wfdwpp989u2ghxdzhtf8sjqqvyx8847nl02lt3,true,true,true
nomic1wfdkvf5qywhr6ky6srmcldy0j5adxshe3y7af3,true,true,true
nomic1wfwkt2w2gjduu9mk5lm0vltle3ycjkapxl2lzv,true,true,true
nomic1wfjclnzr7e6gxd2529663250jdyq3dgwlcfgly,true,true,true
nomic1wfn9z6v2j9r8z0w4hqj649llqjy7rqum8sfmwu,true,true,true
nomic1wf56s93y0mda6stm6rrg6w9ec2ng2phmtj89mz,true,true,true
nomic1wfmysuja2khs0futlk0a2jfgdz57v3uzpwea6t,true,true,true
nomic1wfmgun9lq8e2pvk07nthvf9ceztgr8zq90hzt2,true,true,true
nomic1wfm5hcy6ygdpwapuclv6z7n5jvu06c4fq8kzq9,true,true,true
nomic1wfuyr388n2qdn8xhygr76nymvvsw55pnwpnhw8,true,true,true
nomic1wf7tcypfjnf43kenjfh6n9ukar2avtlptcsyev,true,true,true
nomic1wflyhsevw2zpzy9dawa30jy3xvc3dhvcalj0ss,true,true,true
nomic1w2qqrr5wehxtjehgut90cy3yw84t2f72rm2quu,true,true,true
nomic1w2q0wm6yz6k03ksxjslgplmtdh5jc2g8x44c00,true,true,true
nomic1w2qhd68h0ffkpp3xa6d2ejdv643vqtd6lk7yny,true,true,true
nomic1w29q07ffksumkxm0rhzd2r3vcgdyjaft0mn6jq,true,true,true
nomic1w28uahytrvy0kcm2qled0kz5gt0n89xl9hp8je,true,true,true
nomic1w2tnyp2zcq420gkcxqk0xy3jwjqlnglzkj0f2u,true,true,true
nomic1w2thvet5hp3rssqts0kg4sjnk2kydrsr377hhd,true,true,true
nomic1w2vg0kl8kp54rud7kgql5c7z9spu007heapry3,true,true,true
nomic1w2vm5rgz29vd0dy2cdq23x2gl36ma49e5xjcje,true,true,true
nomic1w2vlx9rtpuwdg4wttm9h7smuntksgxuxzqugpk,true,true,true
nomic1w2wczzmry585ytlac5gld5e6s9mght4smyje8g,true,true,true
nomic1w2kfw3ks07ntfnhsh6vwv9pmlz9rv3u9jdx02w,true,true,true
nomic1w2kurwp68lfu325pryjt95ez8u5metg336h2rd,true,true,true
nomic1w2hrty7nkrlqmml99lag4eu9seehd3c5p4z0zg,true,true,true
nomic1w2c6pjwkyymnecuqwkr3yz9cu7lcgs5evxcva6,true,true,true
nomic1w2a4uqzvv05kcdlv5my747h9rrcy4m55679g4y,true,true,true
nomic1wtx87w2c8pf965t67e8wxzherzap2d55rytuf8,true,true,true
nomic1wtt690w8zryfljyncd4rpdavlajrmdxwks4738,true,true,true
nomic1wtd2f3mlw6tczqzykuh229u2ndpfltejfq2lxw,true,true,true
nomic1wt0xss26y3xrl5mu8dqejw47nzdhqkhle4a4v3,true,false,true
nomic1wt0dxuz9gmhe2rwakq8wygw9dkq7ramst8jul9,true,true,true
nomic1wtsyr5f22reqpjq8xn78gddjt3yj5j2mqz5mwv,true,true,true
nomic1wtjt04jgpuw25zqrafupjxuwwvgq9ywanzyhs4,true,true,true
nomic1wt4rq0gcchm8ued9yzlrar59kfsmgr9gm2jd4x,true,true,true
nomic1wt4amhjly7k9nj3ef24l9ncv8eywtlnjglpxp8,true,false,true
nomic1wtcp7m7589vdmsse30rsrlt357dwy0qyqu6zyj,true,true,true
nomic1wt69k4j70gcr9ue7my56p3awsuu89fdtj4at0d,true,true,true
nomic1wt6glkrsn9duqhdtt29efrse9k0l4gezaxzwnu,true,true,true
nomic1wtmvs8yu5srv4vtmknszuf0k9z2scpygxxezya,true,false,false
nomic1wvq6sh9w9q876w85rzrh0cq8vtg4d44dgtdfe5,true,true,true
nomic1wvycxc9zgdmv49hz7edwqg98ayy038822dcdtc,true,true,true
nomic1wv9zw2j23gw72tuf5hq03spe0xtrrkl7dvdq9d,true,true,true
nomic1wv8s3cflrukukpe8wt0t246ewamshqlnty6qat,true,true,true
nomic1wvgxptfell5qh2qvmzr6zs48m59gwqfp4rv6v9,true,true,true
nomic1wvt4pzqavs04wpzfuln76njmzqgfvjjlxxetsx,true,true,true
nomic1wvt7ggtdg6mlc5euhns7h2r877ls542s8gd2ea,true,true,true
nomic1wvwczwtww2qu7pxzmau2erzg55qmxdahcrzrmd,true,true,true
nomic1wvsx492m8ft6fx8eptsf96p868vx5kh0kwahnp,true,false,true
nomic1wvsujvvl8r5vltfdqq9fup620364lqmn6etq5s,true,true,true
nomic1wv38vflnek0ry56nr9d657z2625nrqmnvgr384,true,true,true
nomic1wv3m0txx4nucx3uwcreslrwnhrj3gxz2py9jue,true,true,true
nomic1wvjv9ujz5vy25ps8p2cal4f2vf2cmkla2c8dqr,true,true,true
nomic1wvnjqthr0aflv9x8yzslsvtq0y5ehap88u7e02,true,true,true
nomic1wv5m42kjjekalvlgakf3mxvg424p40pzyecv0c,true,true,true
nomic1wv6rtq4uh7w8gsaw9qqaal78dh02jnvgd4njtc,true,true,true
nomic1wdqjq4tqq462462spygjm7tupsfxrvnf6lxze9,true,true,true
nomic1wdqjn3hdjqwa6yws5av7p4fpkwjw4h3uetrczk,true,true,true
nomic1wdy30frkcguxc3dck4avzn4sncpkeexpqu53g8,true,true,true
nomic1wd9s5sftqz287jfs9vae6xehacudxla4y2lz7r,true,true,true
nomic1wd9napnq9qvfd973ffdhu3pr58dst4lvtklcp2,true,true,true
nomic1wd0867jyazkkuepypfsupnunygv38cg8lt3t7n,true,true,true
nomic1wd3j7cvcnr3pfey4fx2mz9xml9euu68zwpg9re,true,true,true
nomic1wdns4qlsmxy353v68dtsgz3e5z3nezm8vz049n,true,true,true
nomic1wd4wc8t8ctan5zeq4nxdntnxaq6cspyjq3flwa,true,true,true
nomic1wdce570fk3u25a3p9yke9zknfspt65ure0x7ue,true,true,true
nomic1wde0zymveww6030eaywjc3cm7nzfjfyhaxpfm8,true,true,true
nomic1wdmgqu79rlmxvxhj2pt46p4ufv9jrck8juweaq,true,true,true
nomic1wdag7wtdye4t6egq9emqsxjk8cyvmkxcdpjxxc,true,true,true
nomic1wdaf39lkprxz382hwpzhutddjtrjh6l878jhg2,true,true,true
nomic1wdad9kh7jjx506tm62m3lvw9p3q806ddgjwhy0,true,true,true
nomic1wwpp6gp2mxlzeajqlhtxml8e83jxv4fsk42kzq,true,true,true
nomic1wwyt8tj3at7ytd9jqkdarhc4yvvgs9nggdk3tx,true,true,true
nomic1wwgw5v7yp8lm8n0jyv5d7fjltwh5k7mez395s8,true,true,true
nomic1wwfkrdcn6598n256cdl8439mrl45mpu8qctmee,true,true,true
nomic1wwtpnfu5qappp9lj4afk8a40292d0280ycqrpj,true,false,true
nomic1wwtt6tjtcpd2x995sa3ay3pqtfqu9ceu9mmsj3,true,true,true
nomic1wwdqftn0zvt2z9ydagc7lpm26dw2sxtz4kxvsk,true,true,true
nomic1wwjtxdmxtlelg4de40559ct05fteersc9lawqp,true,true,true
nomic1ww5g5sdpsfp9xg4ln0rcyzzx4jjp0x0vza0xcu,true,false,false
nomic1ww52c5ql875wk9a7ds8fys7vcrwhz45a4z42xf,true,false,false
nomic1wwh3zdswvjxxy7mej4ajwke3ruyy4xcett936c,true,true,true
nomic1wwas4jprv3e8k8y25vchh4780xhx47wrxdzzwp,true,false,false
nomic1w0qnyd4jef6tlcj7nusd8py2es5vk6k8ah89kg,true,true,true
nomic1w0p7ll9l6uj7cd27g5ukss8xjd48fer3kva3we,true,false,true
nomic1w0zyeju4hdcjswrcnu3y34mvhw24fq45hevw6z,true,true,true
nomic1w09hc2lcdpzs352wdkt29fhneureh3knhnjg8a,true,true,true
nomic1w0xeywqz90zqt9wyg6apu3xuu55ttjzcpa789u,true,true,true
nomic1w0g6csecu8hpazxcfuxcnjr8cu6avcwk8fu7my,true,false,true
nomic1w0f8vm9rsz0tm72wzgamk08l2l0l76d0l8dxwe,true,true,true
nomic1w02ckej86acnn907v0zyvqvzlnc98wql7gc5xy,true,true,true
nomic1w0w9rhf6fjd3rd3lsu9t02nteg5uxksjqmur77,true,true,true
nomic1w0wxjmwt3m4kquuqluvs5zg8tuwvw3yq9t3nv6,true,true,true
nomic1w00ux4ptvdukftmzfgj7e4j5nd88aernevvctw,true,true,true
nomic1w03uza7px0zyh8ueyx8v89s2qyw7y5rljnxs0u,true,true,true
nomic1w0j7f8076wh7h4zxvqra6rsu5njyvjpjrk7kua,true,true,true
nomic1w0n9kqgxqcqxv7yv49tkp3e8ujrzrlmgguclfk,true,true,true
nomic1w0k0202et5cdvgr2pzf73pjrknn4wpld9afwuj,true,false,false
nomic1w0heqnzhrwzlhd7jy5u3zd2v4qtxpmp59fuu8g,true,true,true
nomic1w0csqqj7skk8u3m3jsthvyjtrw5xlsw0ezx4p9,true,true,true
nomic1w0c5tcj74hwfxxk3pxrg25edr6lpncfqythems,true,true,true
nomic1w07neahkze4aw7fw2hyz3f0fkvesq5zmsymu8t,true,true,true
nomic1w074c6wcv794jtj9vn38gr7tu6zhqv48wyakn6,true,true,true
nomic1wsq00vjturyn58d6yakpjzfangcer7g893gnqj,true,true,true
nomic1wsqcw85wfwx7xhae9fcs9zgqscyvczmfgzwfjv,true,true,true
nomic1wsp0x6g3sm6vf496flgejnk90j5pawg24v7xkf,true,true,true
nomic1wsz82u2femsv8fhvuqmg0n2pqj0sgf2z7avf30,true,true,true
nomic1wszwa984f2qwx08mdq29u8j0hlv73s69ps5hra,true,true,true
nomic1wsza44j2qlq2escj92zdws2p7v0z2zt8qe38hl,true,true,true
nomic1wsr25rfr7mfum366djzzl9neysrvquje4eqpsc,true,true,true
nomic1wsyskztm5f42kvxvhumttvru3seacwkj3jvwyr,true,true,true
nomic1wsyn5ugzgu6svhnp3veag9tsk2ldurhd7jk6kd,true,true,true
nomic1wsgte9eamcchp9p77w7ryzyxys7aswv24q4zs9,true,true,true
nomic1wswe63ljpy26pfzyej573pay2p76guwghejwyh,true,true,true
nomic1ws06uqa0u6mq55rf6l6xu0v5ajqzaq7xuflvuu,true,true,true
nomic1wsjzg87e0tx7ngwesdjvt4md9kwhnz9g4cusp4,true,true,true
nomic1wsj79nhlfvcw75hfejh7nt9sy66qyvp3xa9qz9,true,true,true
nomic1wskcxkw767trf8fwldgww98rghhcn49yudew9u,true,true,true
nomic1wse8p0sy02t7mkeqpkepsecntyts8j9lh3gfyu,true,false,false
nomic1wsmd8j5w8nxakj7gan68ahn9z6tpchglywzawr,true,true,true
nomic1ws78r04c8nemp2luu7wms2wy2wklurn7teuk92,true,true,true
nomic1w3qr8pgzh880etnymxsc0d5l5wx247ccpj7t26,true,true,true
nomic1w3qr5egkdk7k33vw79hemdsxene5zv8h7qmawn,true,true,true
nomic1w3q59ysefjd0pqr4eccwtr23z5yuqa4xc3g3xe,true,true,true
nomic1w3ppq2d20gtrla6p4cfpd7au9hguw2ucsc93qd,true,false,true
nomic1w3pp8jc9djk75aqgt378zenlvxqwrcvu4zffrc,true,true,true
nomic1w3yeemfu7fyax4kf5nz4kh3hhzscpmwtcnv70v,true,true,true
nomic1w3y79taay9n653gavejlfjp95nj8pgs7427kah,true,true,true
nomic1w38wtv0fjsmesvdq5qrq2c9nk9pst9nc5c4w93,true,true,true
nomic1w3fmanccftfcmrpd74gmy4mvn5umg492n4cc2x,true,true,true
nomic1w3svjqgsuxjk369rryqdqljn8ll500chj5ngqw,true,true,true
nomic1w3ce7dtm3l6wrxagrzt03qks3506w7z3u96lgu,true,true,true
nomic1w3m47vguq5jmhrga6zmsfsta59zdfez84wpcj4,true,true,true
nomic1w3atsnqnqgjsqtt9mw5cx2e8vk3s2djyumvxf2,true,true,true
nomic1w3ltryw29vya3x7kteym6gjmns4zup0xsjndqr,true,true,true
nomic1wjrm4d4zchnxd6rnupp0tu8llqkqcxc957n35s,true,true,true
nomic1wj9rdhcvq4fmduzt0xlrklgz9kzh8enuz564e7,true,false,false
nomic1wj8r3erd46z47ms5keeekj20r485c90zy9h3ya,true,true,true
nomic1wj84g78jm2wd2s3hv6me8yglpnntasy0jfaj82,true,true,true
nomic1wj84arclk2xg3r2xxkvyg3v6f8x8h0d0czge4f,true,true,true
nomic1wjgzwwrdelmz6t6dglhx84e96vkwptt2cyeurn,true,false,true
nomic1wj2fhtnm5jjxq60a9j8gpw9nttwxhded2vyxcy,true,true,true
nomic1wj2n82u8hwmtqgumspfku0zuhy0vnmuunlh0sd,true,false,false
nomic1wjte62yau2ggyddrl20lur67txukcagqhdlz99,true,false,true
nomic1wjwscat9kwuyl7pwfaxwcqfqx6tv8ga5kpagv2,true,true,true
nomic1wj55px2na5dv5x9pe9lpv3xlt2ge3z28ws9m0d,true,true,true
nomic1wj5e9cu63gkd3vj0u45ce9vh22p3x4q8ad5sa2,true,true,true
nomic1wjkqz8pkpe5ywuu00zeu8sz6y3jzgyk0j3hkwr,true,true,true
nomic1wjhfp5lae47nx7x52zpacakvy2n33yu22vusxe,true,true,true
nomic1wjcdyfyzvcs4r9zjg2l8t5zzf46ukudt0f2zdf,true,false,true
nomic1wjacg8xmfx48t8a7duv3a5a8kzpgl7ammerfet,true,false,true
nomic1wnqegzcgna3vf995y2f2akm6h8fdd72wepenqq,true,true,true
nomic1wnr0tuaevugha0x70sdvw5zxz55947jrl4cteh,true,true,true
nomic1wn2py964qumen8rsf2h65w64m05f7qk9c4gf6k,true,true,true
nomic1wnvup0sewd8veqxh8ctlculhqrzvxszdsdqh7r,true,true,true
nomic1wnws7qx86nlfe28qnx4j5a265839r264s74lvs,true,false,false
nomic1wnnq8zw5s4elhnl6znyza82q73x7w8g3mu9xd3,true,true,true
nomic1wnnkhpn0kuqjmjfu24hze8wy9txy7tndg490wz,true,true,true
nomic1wnncvpcdvgqxew9svkyrz8e8w6w0kuqn77njnd,true,true,true
nomic1wn5d4yfnteu3ggann77l4jvgtns3957jyjlajf,true,true,true
nomic1wn4esy5w5fk25t0e6ah8evyltzhrq8hv6l4gur,true,true,true
nomic1wnafkdr30zdw7cuzuzy7ekqvfgtrxevfqpf454,true,true,true
nomic1w5yryhlygx308ccddzestmypj0r75j09vx8uyc,true,true,true
nomic1w5xu55r2mxzxc2qm5vfcz5khvf07d7x5n80npq,true,true,true
nomic1w5frs08wsxs72l42455a90k3n7shx9885dkuew,true,true,true
nomic1w5f8qn9v903qtjse7dgygwtnhtjaxq4gf3x4ww,true,false,false
nomic1w503a6r7v9gahdhsgj8ujltmpewh2e72jxttnj,true,true,true
nomic1w5svr8h6lc5xckaz9vwcuqhwuvu5gxh5gmu72q,true,true,true
nomic1w5jf6v8hmyvnarqlyzw0pct78nh5p4jz6ae0uv,true,true,true
nomic1w5jcyzsvx9ucdx6wlqqlzcjdjgkdckyhqchlqh,true,true,true
nomic1w5nmf0hjxumew3w09s9gxutaxmrcm3n0k4wt6x,true,false,true
nomic1w5h4fh48p3x8tkaqt0vdt49vnk082s9v95nahr,true,true,true
nomic1w5cq6ac3750d2kt37x8uv2vlqp93fld8pthnf0,true,true,true
nomic1w56pgj76ynzur9xklwy3ge9f8cwl6y6gayrpgn,true,true,true
nomic1w5l4mm2gy8404yguwz0275n0nw8ha9kp46l72g,true,true,true
nomic1w5lep3d53p5dtkg37gerq6qxdlagykyrluvadc,true,true,true
nomic1w4quyzndf8sffq4fd2zt3cxrapuyx9g3jz4f4x,true,true,true
nomic1w4pe2acjnd67u28m9qhu96zgd88cpf7p03wx93,true,true,true
nomic1w4z44jmlnhgc72x5vmg83vu6sus9ae40z6hqt0,true,true,true
nomic1w4zk4grznalhsfqy9hfhw75txn2mmmczng5scw,true,true,true
nomic1w49mpy4mdn73ksqq9ug63jg0dtctywwaylr602,true,true,true
nomic1w48qsnnes07n9ust93zxk6mh4g0ynz6rgme7ww,true,true,true
nomic1w4fpkf09etcknlskg7qdugg3lxz8g2ahk9guug,true,true,true
nomic1w4fmgqswztcgdc5g3ndukc5y0ecz4uc65zf45h,true,true,true
nomic1w423nm9ygyhpy9qsg8jqyezy3fp6m6ehd5p7lu,true,true,true
nomic1w4vzh3dstdhg2ax0z7zlg3wdnr3y605g7rapgs,true,true,true
nomic1w46pw2nf2z68u6lzkfyqqrxnn302mmg6hjzerp,true,false,true
nomic1w4658n6257xsrx32zsa3xxuknsqvuy3wkahtx4,true,true,true
nomic1w46h900497r9xveluekumjzesu7r9lzqc8vxjc,true,true,true
nomic1w4awt5h97659p7vrfms5t5rxz5q4zxrtylgf4d,true,true,true
nomic1wkzucjx7cpydzkdhyk05ewdvt5ktthe44s5dp5,true,true,true
nomic1wkxtd9xk5ylf63hlk5wr0fkquwwwaua00zfwpp,true,true,true
nomic1wkxd0eqzjp6yep7xna7ngcz28tuc22p0jhdrz9,true,true,true
nomic1wktqe8ckg6w87yygg6n5hk07ygk8xnuw0ws927,true,true,true
nomic1wktwze3pug2zz69y25a5gngsrrddmcgm44meqr,true,false,true
nomic1wkwqg6h23z5nz77n8hv4zk23v6eyvvca8h0yfp,true,true,true
nomic1wkstxngahjwypey3a65mq3wnfe0nzz6hm87psl,true,true,true
nomic1wk5ke7q8m670tz493gmknrqhgmw6hnrhsd5jhn,true,true,true
nomic1wk4ydlyq7d37cs3frdjljnd94j9u5x59ykmvcg,true,true,true
nomic1wke9k02smhpsa2mtaml6lr5hy27rgwzz22l0r6,true,true,true
nomic1whystnp4yt4p6zh55kcz5mnnuvz79ag4rdk2h6,true,true,true
nomic1wh9446phjd3cn7j2xylee0cgjzcyn2cf62tumt,true,true,true
nomic1wht8gr6j6j0d7q3ue4pm5ys86h02ldryzpkcq0,true,true,true
nomic1whv8jyepp7jh4wvq7fgyk2dp3dl5mxh0k9qurs,true,true,true
nomic1whdqtudurfkkgrgpe5z60g9n2cyf4x0xqnsp0g,true,true,true
nomic1wh0yh0cg6h470rjd65y048eseyp0hvtt3yzv8e,true,true,true
nomic1wh0evrrxrdlph6nl98v9z43555fufy2qj662z7,true,true,true
nomic1wh3quwtdx5ssx69cxa0lr8jljvxslelxrq9esp,true,false,true
nomic1wh3nwe6gcgf3vld5vlfthjqk40wxkh0040tpaw,true,true,true
nomic1wh37ur0h5n28q0ppq5jhd03u8jnwur6f5vsne2,true,true,true
nomic1whjw5evdy3a32ywev3uqgl9xjwwmsd2472cyt5,true,true,true
nomic1whjj49jcwhj7d5vs2nfa93msfu0y3yg648cfnl,true,true,true
nomic1whjnqh0djh76lnnvran8z5lz26tyvxtnwcnra9,true,true,true
nomic1wh44dywkzrmdxysxs83l4lzagd2rq9w63v8q9u,true,true,true
nomic1whejvdne3cj6p5pnap8cnvgnlxdyd4dxjy38mc,true,true,true
nomic1whe45aa4jaw50tjd7ecpyf0egmyupzgms5h55l,true,true,true
nomic1whm46gnq5kcgytjx45tfuwh5pdart422lv24r9,true,true,true
nomic1whagl6yjmt0f8nfm52hxmezacgadnsqn3lnu4s,true,true,true
nomic1wh7gz82szkpm6ckhysajjjtpjr2vka4a922sv6,true,true,true
nomic1wh7d7xjmfl5ssnfhca698ufa0vvtgdkfjn85ne,true,true,true
nomic1whlqvchv44yl0aj89vyqfh9g2g0rtyedkyg0tv,true,true,true
nomic1whlhj49mkespsjwjzyy4ku29g9w5f3kakmmldy,true,true,true
nomic1wcq2j8y6nhacaa5dwlgqnzxm8h9sm7zk4vyx6y,true,true,true
nomic1wcq0dz7n6k0tevzddr8wsv22dksdudpk75czyn,true,true,true
nomic1wczdgzkqgy0czxhnhnt5c4plftaarejft0yf3q,true,true,true
nomic1wcdxv5vkj2jcy0gngmj9q9t3n65u7ant02rdlj,true,true,true
nomic1wcwgdefscdjj7gkarwrylq0rrxpsyzx2d2stsw,true,false,false
nomic1wc0cdc9xjzjzuzeq0h6t2v7atp9yg3046pshv0,true,true,true
nomic1wcj02245uwe3xpn4sj9h5mnavmj0wlmj3hqgvd,true,true,true
nomic1wcn98qhu5nvdlfzc0sv7zq8aa5fz5cdravsllf,true,true,true
nomic1wc5j2mywwra888x2k5rz9fjazw2tef8t68p3fk,true,true,true
nomic1wc4pu9w2gmd62h0an9gaej3wwsdfxceyamc5jg,true,true,true
nomic1wc4gx2n2fw7afqfy2szt3gl0j4a6r3kyeagxqf,true,true,true
nomic1wc4skry7qm78gn9ghjfvmr5yvp9s8j94xyx2q8,true,true,true
nomic1wchegcqlg7n56xgwr99krpw404w8xsnu9vuxmk,true,true,true
nomic1wccjp22myee43v8alz6mpwc872uhgw03j253rc,true,true,true
nomic1wcezedx224amwnsaykyn8zr62stymdzhvqs9jy,true,true,true
nomic1wcesugczm0wsr83wkptc46g4n63h60g3fymwg9,true,true,true
nomic1wc663yzk7hq03fy6nd9lrrxcdnq5wal2rucsw3,true,true,true
nomic1wcmxcf90kjl0jlze3kc8v27z5s6x9cuccn6z2d,true,true,true
nomic1wcmequ78zq9920wl750yxsged9vz4cyc3w7dsq,true,true,true
nomic1wcauwuv3m2wm8p5he2cpkw8q8khaxvju8nx4fn,true,true,true
nomic1wclhrv0v8trutnjgr9u8ntjcx6fk8zarsn8csz,true,true,true
nomic1weqw2c7wgetpafhh8qjrmx0s2mgp5eh3wjdeyf,true,true,true
nomic1wepvu9vtupk99lmh8dyq90rrm6azg2j33wqafa,true,true,true
nomic1wepwk9xvg3ce0rffzsa4kwn6xq2rf2zu23zdgs,true,true,true
nomic1wer73rrhnr5hu9cr0gjg2gwu2yg9gqrunqf8ph,true,false,true
nomic1we9zthtyzla75cy5aswsf36j0l588jnf93zcxq,true,true,true
nomic1we8y6ndpclggm4q8fxm4xe97ssjmuvtux457qj,true,true,true
nomic1wefddu743dcfrvk7uc02n5prujsjq6gvgt56g8,true,true,true
nomic1wefjjhuz03r7qfqm3kect5clkjq5xwkxekeszx,true,true,true
nomic1we2uuh48mh908jq4amczl8pnegzxt59n7k9vj0,true,true,true
nomic1wet5x036vjzwjcxf3z9hrdlngx9tueh7x9jt0t,true,true,true
nomic1wev8ptzj27aueu04wgvvl4gvurax6rj54hlysy,true,true,true
nomic1wewtwjq7jl3z3e8qm2ancav76arfyl0eppfnj3,true,true,true
nomic1we32che8sqcq2v7h3yvg27f8vguzr2hx4zupdz,true,true,true
nomic1wej5y7lw5mnrpupalg6n2zqch2acs4gmtv0kk5,true,true,true
nomic1we4ayxmn8pzpl4wpxf9mpdk3jwn5hj83h5ltnk,true,true,true
nomic1weh88ed7gu0gytzkz65lhullasscsggh0krv45,true,true,true
nomic1weh24dewta9s3kvy6wdsyd0d9qmh24jdtm20xs,true,true,true
nomic1wemqtkq7dfu8crcyur68f86t7ssduwvnfky984,true,true,true
nomic1we7n7caqkkqznt04xatyyrfayy042vtpun0mwc,true,true,true
nomic1weljajhr3yw5t0er9e42pcsedwdm4mgtc0djn3,true,true,true
nomic1w6r8hralcqptxn4caxcpepcr4zhmvjxxynpq8l,true,true,true
nomic1w6x67rdgdswz6gqprkd30ry4lexfh6kdhekavp,true,true,true
nomic1w68sqty80mm55w2qpp46d95d5rgl9ecrw3fscs,true,true,true
nomic1w6gx8ehazt4thj246cp9h56mlz9tsm2dedny5g,true,true,true
nomic1w6gnccaucze66vlq97gtwc3g8we8h8ktwjkyhv,true,true,true
nomic1w62t8amy3c2k00qar8avsn37smwhzskzjyc2gw,true,true,true
nomic1w6dpa2l2fc3v2rc9dpuhqg4lt6ykvlqguh9aet,true,true,true
nomic1w6wu9uya8v5fvwt39vk4q57wj5d2v4hwfkchhu,true,true,true
nomic1w63yt2fja872xnd0yayg7cfxfd4pjzpxjf2n4z,true,true,true
nomic1w650j0g0s7gj294k3myj0suvhqpv5sv895qy3q,true,true,true
nomic1w655uvt2gyjsp86u55aervss6m5j0pvun3w24x,true,true,true
nomic1w6kczlcxg89fxqjfyjpfexxlddkk4evh52h8h5,true,true,true
nomic1w6ha70ghjp4rg57cvtws6k5jnz8t85a0xzzs9z,true,true,true
nomic1w6cf5r94q0k8znh0sgpnzhkqlkk38fhzyesdg8,true,true,true
nomic1w6eaxluc39rvmq5pzd2d76umyk2qh0qfh3k6zq,true,true,true
nomic1w6lvzegy3nknq93kh27rz2g8gfvlp6jwxugk7h,true,true,true
nomic1wmq97t09gtwsv096cu2kxxurh46m2035d8dzk3,true,true,true
nomic1wmpyxfztf4akf226v52nn5drlchcn47lzfpyva,true,true,true
nomic1wmyksc492wdrjr9ngtz8g4jcs8mte3z0zhmh7f,true,true,true
nomic1wmym6n6xtz3tjqgjd2qcssggrs33tesrwme23g,true,true,true
nomic1wm9pzx5d6kcv4sqjugr00au22ytekd8x0leqsl,true,true,true
nomic1wmth7xnaa0tzj7wh8wxuz5ujzp8q8lkk6uah2m,true,true,true
nomic1wmveq4g8g2fft8dnxz3uezrpg6483jzkvxvpzc,true,false,false
nomic1wmn29ec7dzldyr2uvh42v0ykld4hkjt80qjyhh,true,true,true
nomic1wm48qr3d6qyx2ngzmju9tw9wqxeyv2ep9jtgjy,true,true,true
nomic1wm4ee9zajnsuxapzrr5htc30sufuqse0nn7ygy,true,true,true
nomic1wmhtjzqw9xy6m40hh0pef638ywnwd64l4rp5y3,true,true,true
nomic1wmuex5a3xzhnqm9vz67vqx3crny4sqeqv89sye,true,true,true
nomic1wmaz57l596mlztaq7tl3hlk3tf093ttrtuvdpf,true,true,true
nomic1wma2h0ztvjc05jmkgp70j7jzqc5us84muwfuf7,true,true,true
nomic1wmaujm3u92ruf8a45nee2agk0qyd2mgh3v0mtq,true,true,true
nomic1wml2wgvxhajuvkwphse359k4v32v5aznf4srgc,true,true,true
nomic1wupm8er407z5f8rwwfr0knc7v79a35pv5y3rfm,true,true,true
nomic1wuzmzz4nnn4ysc2exl2kk9tfpd5gyms3awhsgq,true,true,true
nomic1wux822226f3cjykpl3utxsruukulcshpl8a6k4,true,true,true
nomic1wu8j33ssujxrl0c2ax5dan4dv5h5h9kx7etrgj,true,true,true
nomic1wu8c7zwew8gdnnvcxh45w9z3d6vrz8k4ky6u4j,true,true,true
nomic1wud2hept2f78edccg9vqmwfd72gudkfjelj3ck,true,true,true
nomic1wuwzvqqf2slhe0eqtrp6udvfdtknv9ke3294a3,true,true,true
nomic1wuw8w9lcns4xc5hharcvtmrv5a8jggd2nuskyl,true,true,true
nomic1wu09ucy85vmn8hy8ps9pxqg8wxmr8508geltwz,true,true,true
nomic1wu552pladg4lyl4l9nyfdsnwsysl7j366cp7tg,true,true,true
nomic1wucjl5rdd3ktdwlugx5v3pvfv4tsylrwwkkhvz,true,false,true
nomic1wue5ndkz7hr7c6pfv6nhlrpm8a4dqcen9p6yye,true,false,true
nomic1wu7yl9ww844z3n8gx5fncd0gw5g09a2f3rv45x,true,true,true
nomic1wulcd8w39xagfdvwwzjlt94vhuw6xurfmpu5zq,true,true,true
nomic1waqw2fmgy0kx3d3g7wywyjumjhzpu0y6shqtt6,true,true,true
